Zaman_s,Konum_km,Hiz_kmh,Ivme_ms2,Jerk_ms3,Kutle_Ton,Kuvvet_kN,Guc_kW,Disk_Sicaklik_C,Stres_MPa
793.600000000043,11.60914,0,0,0,756.4,0,0,174.336051385741,0
793.800000000043,11.60914,0,0,0,756.4,0,0,174.335553598903,0
794.000000000044,11.60914,0,0,0,756.4,0,0,174.335055813724,0
794.200000000044,11.60914,0,0,0,756.4,0,0,174.334558030205,0
794.400000000044,11.60914,0,0,0,756.4,0,0,174.334060248344,0
794.600000000044,11.60914,0,0,0,756.4,0,0,174.333562468144,0
794.800000000044,11.60914,0,0,0,756.4,0,0,174.333064689602,0
795.000000000044,11.60914,0,0,0,756.4,0,0,174.33256691272,0
795.200000000044,11.60914,0,0,0,756.4,0,0,174.332069137497,0
795.400000000044,11.60914,0,0,0,756.4,0,0,174.331571363933,0
795.600000000044,11.60914,0,0,0,756.4,0,0,174.331073592028,0
795.800000000044,11.60914,0,0,0,756.4,0,0,174.330575821783,0
796.000000000044,11.60914,0,0,0,756.4,0,0,174.330078053197,0
796.200000000044,11.60914,0,0,0,756.4,0,0,174.32958028627,0
796.400000000044,11.60914,0,0,0,756.4,0,0,174.329082521003,0
796.600000000044,11.60914,0,0,0,756.4,0,0,174.328584757394,0
796.800000000044,11.60914,0,0,0,756.4,0,0,174.328086995445,0
797.000000000044,11.60914,0,0,0,756.4,0,0,174.327589235155,0
797.200000000044,11.60914,0,0,0,756.4,0,0,174.327091476524,0
797.400000000044,11.60914,0,0,0,756.4,0,0,174.326593719553,0
797.600000000044,11.60914,0,0,0,756.4,0,0,174.32609596424,0
797.800000000044,11.60914,0,0,0,756.4,0,0,174.325598210587,0
798.000000000044,11.60914,0,0,0,756.4,0,0,174.325100458593,0
798.200000000044,11.60914,0,0,0,756.4,0,0,174.324602708258,0
798.400000000045,11.60914,0,0,0,756.4,0,0,174.324104959582,0
798.600000000045,11.60914,0,0,0,756.4,0,0,174.323607212566,0
798.800000000045,11.60914,0,0,0,756.4,0,0,174.323109467208,0
799.000000000045,11.60914,0,0,0,756.4,0,0,174.32261172351,0
799.200000000045,11.60914,0,0,0,756.4,0,0,174.322113981471,0
799.400000000045,11.60914,0,0,0,756.4,0,0,174.321616241091,0
799.600000000045,11.60914,0,0,0,756.4,0,0,174.32111850237,0
799.800000000045,11.60914,0,0,0,756.4,0,0,174.320620765309,0
800.000000000045,11.60914,0,0,0,756.4,0,0,174.320123029906,0
800.200000000045,11.60914,0,0,0,756.4,0,0,174.319625296163,0
800.400000000045,11.60914,0,0,0,756.4,0,0,174.319127564078,0
800.600000000045,11.60914,0,0,0,756.4,0,0,174.318629833653,0
800.800000000045,11.60914,0,0,0,756.4,0,0,174.318132104887,0
801.000000000045,11.60914,0,0,0,756.4,0,0,174.31763437778,0
801.200000000045,11.60914,0,0,0,756.4,0,0,174.317136652332,0
801.400000000045,11.60914,0,0,0,756.4,0,0,174.316638928543,0
801.600000000045,11.60914,0,0,0,756.4,0,0,174.316141206414,0
801.800000000045,11.60914,0,0,0,756.4,0,0,174.315643485943,0
802.000000000045,11.60914,0,0,0,756.4,0,0,174.315145767131,0
802.200000000045,11.60914,0,0,0,756.4,0,0,174.314648049979,0
802.400000000045,11.60914,0,0,0,756.4,0,0,174.314150334485,0
802.600000000045,11.60914,0,0,0,756.4,0,0,174.313652620651,0
802.800000000046,11.60914,0,0,0,756.4,0,0,174.313154908475,0
803.000000000046,11.60914,0,0,0,756.4,0,0,174.312657197959,0
803.200000000046,11.60914,0,0,0,756.4,0,0,174.312159489102,0
803.400000000046,11.60914,0,0,0,756.4,0,0,174.311661781903,0
803.600000000046,11.60914,0,0,0,756.4,0,0,174.311164076364,0
803.800000000046,11.60914,0,0,0,756.4,0,0,174.310666372484,0
804.000000000046,11.60914,0,0,0,756.4,0,0,174.310168670263,0
804.200000000046,11.60914,0,0,0,756.4,0,0,174.3096709697,0
804.400000000046,11.60914,0,0,0,756.4,0,0,174.309173270797,0
804.600000000046,11.60914,0,0,0,756.4,0,0,174.308675573553,0
804.800000000046,11.60914,0,0,0,756.4,0,0,174.308177877968,0
805.000000000046,11.60914,0,0,0,756.4,0,0,174.307680184041,0
805.200000000046,11.60914,0,0,0,756.4,0,0,174.307182491774,0
805.400000000046,11.60914,0,0,0,756.4,0,0,174.306684801166,0
805.600000000046,11.60914,0,0,0,756.4,0,0,174.306187112216,0
805.800000000046,11.60914,0,0,0,756.4,0,0,174.305689424926,0
806.000000000046,11.60914,0,0,0,756.4,0,0,174.305191739295,0
806.200000000046,11.60914,0,0,0,756.4,0,0,174.304694055322,0
806.400000000046,11.60914,0,0,0,756.4,0,0,174.304196373009,0
806.600000000046,11.60914,0,0,0,756.4,0,0,174.303698692354,0
806.800000000046,11.60914,0,0,0,756.4,0,0,174.303201013359,0
807.000000000046,11.60914,0,0,0,756.4,0,0,174.302703336022,0
807.200000000047,11.60914,0,0,0,756.4,0,0,174.302205660344,0
807.400000000047,11.60914,0,0,0,756.4,0,0,174.301707986325,0
807.600000000047,11.60914,0,0,0,756.4,0,0,174.301210313965,0
807.800000000047,11.60914,0,0,0,756.4,0,0,174.300712643264,0
808.000000000047,11.60914,0,0,0,756.4,0,0,174.300214974222,0
808.200000000047,11.60914,0,0,0,756.4,0,0,174.299717306839,0
808.400000000047,11.60914,0,0,0,756.4,0,0,174.299219641114,0
808.600000000047,11.60914,0,0,0,756.4,0,0,174.298721977049,0
808.800000000047,11.60914,0,0,0,756.4,0,0,174.298224314642,0
809.000000000047,11.60914,0,0,0,756.4,0,0,174.297726653895,0
809.200000000047,11.60914,0,0,0,756.4,0,0,174.297228994806,0
809.400000000047,11.60914,0,0,0,756.4,0,0,174.296731337376,0
809.600000000047,11.60914,0,0,0,756.4,0,0,174.296233681605,0
809.800000000047,11.60914,0,0,0,756.4,0,0,174.295736027492,0
810.000000000047,11.60914,0,0,0,756.4,0,0,174.295238375039,0
810.200000000047,11.60914,0,0,0,756.4,0,0,174.294740724244,0
810.400000000047,11.60914,0,0,0,756.4,0,0,174.294243075109,0
810.600000000047,11.60914,0,0,0,756.4,0,0,174.293745427632,0
810.800000000047,11.60914,0,0,0,756.4,0,0,174.293247781814,0
811.000000000047,11.60914,0,0,0,756.4,0,0,174.292750137654,0
811.200000000047,11.60914,0,0,0,756.4,0,0,174.292252495154,0
811.400000000047,11.60914,0,0,0,756.4,0,0,174.291754854312,0
811.600000000048,11.60914,0,0,0,756.4,0,0,174.291257215129,0
811.800000000048,11.60914,0,0,0,756.4,0,0,174.290759577605,0
812.000000000048,11.60914,0,0,0,756.4,0,0,174.29026194174,0
812.200000000048,11.60914,0,0,0,756.4,0,0,174.289764307534,0
812.400000000048,11.60914,0,0,0,756.4,0,0,174.289266674986,0
812.600000000048,11.60914,0,0,0,756.4,0,0,174.288769044097,0
812.800000000048,11.60914,0,0,0,756.4,0,0,174.288271414867,0
813.000000000048,11.60914,0,0,0,756.4,0,0,174.287773787295,0
813.200000000048,11.60914,0,0,0,756.4,0,0,174.287276161383,0
813.400000000048,11.60914,0,0,0,756.4,0,0,174.286778537129,0
813.600000000048,11.60914,0,0,0,756.4,0,0,174.286280914534,0
813.800000000048,11.60914,0,0,0,756.4,0,0,174.285783293597,0
814.000000000048,11.60914,0,0,0,756.4,0,0,174.28528567432,0
814.200000000048,11.60914,0,0,0,756.4,0,0,174.284788056701,0
814.400000000048,11.60914,0,0,0,756.4,0,0,174.284290440741,0
814.600000000048,11.60914,0,0,0,756.4,0,0,174.283792826439,0
814.800000000048,11.60914,0,0,0,756.4,0,0,174.283295213796,0
815.000000000048,11.60914,0,0,0,756.4,0,0,174.282797602812,0
815.200000000048,11.60914,0,0,0,756.4,0,0,174.282299993487,0
815.400000000048,11.60914,0,0,0,756.4,0,0,174.28180238582,0
815.600000000048,11.60914,0,0,0,756.4,0,0,174.281304779812,0
815.800000000048,11.60914,0,0,0,756.4,0,0,174.280807175463,0
816.000000000049,11.60914,0,0,0,756.4,0,0,174.280309572773,0
816.200000000049,11.60914,0,0,0,756.4,0,0,174.279811971741,0
816.400000000049,11.60914,0,0,0,756.4,0,0,174.279314372367,0
816.600000000049,11.60914,0,0,0,756.4,0,0,174.278816774653,0
816.800000000049,11.60914,0,0,0,756.4,0,0,174.278319178597,0
817.000000000049,11.60914,0,0,0,756.4,0,0,174.2778215842,0
817.200000000049,11.60914,0,0,0,756.4,0,0,174.277323991461,0
817.400000000049,11.60914,0,0,0,756.4,0,0,174.276826400381,0
817.600000000049,11.60914,0,0,0,756.4,0,0,174.27632881096,0
817.800000000049,11.60914,0,0,0,756.4,0,0,174.275831223197,0
818.000000000049,11.60914,0,0,0,756.4,0,0,174.275333637093,0
818.200000000049,11.60914,0,0,0,756.4,0,0,174.274836052648,0
818.400000000049,11.60914,0,0,0,756.4,0,0,174.274338469861,0
818.600000000049,11.60914,0,0,0,756.4,0,0,174.273840888732,0
818.800000000049,11.60914,0,0,0,756.4,0,0,174.273343309263,0
819.000000000049,11.60914,0,0,0,756.4,0,0,174.272845731452,0
819.200000000049,11.60914,0,0,0,756.4,0,0,174.272348155299,0
819.400000000049,11.60914,0,0,0,756.4,0,0,174.271850580806,0
819.600000000049,11.60914,0,0,0,756.4,0,0,174.27135300797,0
819.800000000049,11.60914,0,0,0,756.4,0,0,174.270855436794,0
820.000000000049,11.60914,0,0,0,756.4,0,0,174.270357867275,0
820.200000000049,11.60914,0,0,0,756.4,0,0,174.269860299416,0
820.40000000005,11.60914,0,0,0,756.4,0,0,174.269362733215,0
820.60000000005,11.60914,0,0,0,756.4,0,0,174.268865168672,0
820.80000000005,11.60914,0,0,0,756.4,0,0,174.268367605789,0
821.00000000005,11.60914,0,0,0,756.4,0,0,174.267870044563,0
821.20000000005,11.60914,0,0,0,756.4,0,0,174.267372484996,0
821.40000000005,11.60914,0,0,0,756.4,0,0,174.266874927088,0
821.60000000005,11.60914,0,0,0,756.4,0,0,174.266377370838,0
821.80000000005,11.60914,0,0,0,756.4,0,0,174.265879816247,0
822.00000000005,11.60914,0,0,0,756.4,0,0,174.265382263314,0
822.20000000005,11.60914,0,0,0,756.4,0,0,174.26488471204,0
822.40000000005,11.60914,0,0,0,756.4,0,0,174.264387162424,0
822.60000000005,11.60914,0,0,0,756.4,0,0,174.263889614467,0
822.80000000005,11.60914,0,0,0,756.4,0,0,174.263392068168,0
823.00000000005,11.60914,0,0,0,756.4,0,0,174.262894523528,0
823.20000000005,11.609168,0.504,0.7,3.5,790,568.499905644,79.58998679016,174.262390014945,532.936394235837
823.40000000005,11.609224,1.008,0.7,0,790,568.500222576,159.18006232128,174.261878542488,532.936394235837
823.60000000005,11.609308,1.512,0.7,0,790,568.500750796,238.77031533432,174.26136010623,532.936394235837
823.80000000005,11.60942,2.016,0.7,0,790,568.501490304,318.36083457024,174.260834706243,532.936394235837
824.00000000005,11.60956,2.52,0.7,0,790,568.5024411,397.95170877,174.260302342599,532.936394235837
824.20000000005,11.609728,3.024,0.7,0,790,568.503603184,477.54302667456,174.259763015373,532.936394235837
824.40000000005,11.609924,3.528,0.7,0,790,568.504976556,557.13487702488,174.25921672464,532.936394235837
824.60000000005,11.610148,4.032,0.7,0,790,568.506561216,636.72734856192,174.258663470477,532.936394235837
824.800000000051,11.6104,4.536,0.7,0,790,568.508357164,716.32053002664,174.25810325296,532.936394235837
825.000000000051,11.61068,5.04,0.7,0,790,568.5103644,795.91451016,174.257536072168,532.936394235837
825.200000000051,11.610988,5.544,0.7,0,790,568.512582924,875.50937770296,174.256961928179,532.936394235837
825.400000000051,11.611324,6.048,0.7,0,790,568.515012736,955.10522139648,174.256380821074,532.936394235837
825.600000000051,11.611688,6.552,0.7,0,790,568.517653836,1034.70212998152,174.255792750933,532.936394235837
825.800000000051,11.61208,7.056,0.7,0,790,568.520506224,1114.30019219904,174.25519771784,532.936394235837
826.000000000051,11.6125,7.56,0.7,0,790,568.5235699,1193.89949679,174.254595721876,532.936394235837
826.200000000051,11.612948,8.064,0.7,0,790,568.526844864,1273.50013249536,174.253986763125,532.936394235837
826.400000000051,11.613424,8.568,0.7,0,790,568.530331116,1353.10218805608,174.253370841673,532.936394235837
826.600000000051,11.613928,9.072,0.7,0,790,568.534028656,1432.70575221312,174.252747957605,532.936394235837
826.800000000051,11.61446,9.576,0.7,0,790,568.537937484,1512.31091370744,174.252118111009,532.936394235837
827.000000000051,11.61502,10.08,0.7,0,790,568.5420576,1591.91776128,174.251481301972,532.936394235837
827.200000000051,11.615608,10.584,0.7,0,790,568.546389004,1671.52638367176,174.250837530582,532.936394235837
827.400000000051,11.616224,11.088,0.7,0,790,568.550931696,1751.13686962368,174.250186796931,532.936394235837
827.600000000051,11.616868,11.592,0.7,0,790,568.555685676,1830.74930787672,174.249529101108,532.936394235837
827.800000000051,11.61754,12.096,0.7,0,790,568.560650944,1910.36378717184,174.248864443205,532.936394235837
828.000000000051,11.61824,12.6,0.7,0,790,568.5658275,1989.98039625,174.248192823315,532.936394235837
828.200000000051,11.618968,13.104,0.7,0,790,568.571215344,2069.59922385216,174.247514241531,532.936394235837
828.400000000051,11.619724,13.608,0.7,0,790,568.576814476,2149.22035871928,174.246828697949,532.936394235837
828.600000000051,11.620508,14.112,0.7,0,790,568.582624896,2228.84388959232,174.246136192664,532.936394235837
828.800000000051,11.62132,14.616,0.7,0,790,568.588646604,2308.46990521224,174.245436725772,532.936394235837
829.000000000052,11.62216,15.12,0.7,0,790,568.5948796,2388.09849432,174.244730297372,532.936394235837
829.200000000052,11.623028,15.624,0.7,0,790,568.601323884,2467.72974565656,174.244016907561,532.936394235837
829.400000000052,11.623924,16.128,0.7,0,790,568.607979456,2547.36374796288,174.24329655644,532.936394235837
829.600000000052,11.624848,16.632,0.7,0,790,568.614846316,2627.00058997992,174.242569244108,532.936394235837
829.800000000052,11.6258,17.136,0.7,0,790,568.621924464,2706.64036044864,174.241834970667,532.936394235837
830.000000000052,11.62678,17.64,0.7,0,790,568.6292139,2786.28314811,174.24109373622,532.936394235837
830.200000000052,11.627788,18.144,0.7,0,790,568.636714624,2865.92904170496,174.24034554087,532.936394235837
830.400000000052,11.628824,18.648,0.7,0,790,568.644426636,2945.57812997448,174.239590384722,532.936394235837
830.600000000052,11.629888,19.152,0.7,0,790,568.652349936,3025.23050165952,174.23882826788,532.936394235837
830.800000000052,11.63098,19.656,0.7,0,790,568.660484524,3104.88624550104,174.238059190452,532.936394235837
831.000000000052,11.6321,20.16,0.7,0,790,568.6688304,3184.54545024,174.237283152544,532.936394235837
831.200000000052,11.633248,20.664,0.7,0,790,568.677387564,3264.20820461736,174.236500154265,532.936394235837
831.400000000052,11.634424,21.168,0.7,0,790,568.686156016,3343.87459737408,174.235710195724,532.936394235837
831.600000000052,11.635628,21.672,0.7,0,790,568.695135756,3423.54471725112,174.234913277032,532.936394235837
831.800000000052,11.63686,22.176,0.7,0,790,568.704326784,3503.21865298944,174.234109398299,532.936394235837
832.000000000052,11.63812,22.68,0.7,0,790,568.7137291,3582.89649333,174.233298559638,532.936394235837
832.200000000052,11.639408,23.184,0.7,0,790,568.723342704,3662.57832701376,174.232480761162,532.936394235837
832.400000000052,11.640724,23.688,0.7,0,790,568.733167596,3742.26424278168,174.231656002985,532.936394235837
832.600000000052,11.642068,24.192,0.7,0,790,568.743203776,3821.95432937472,174.230824285222,532.936394235837
832.800000000052,11.64344,24.696,0.7,0,790,568.753451244,3901.64867553384,174.229985607989,532.936394235837
833.000000000052,11.64484,25.2,0.7,0,790,568.76391,3981.34737,174.229139971404,532.936394235837
833.200000000052,11.646268,25.704,0.7,0,790,568.774580044,4061.05050151416,174.228287375584,532.936394235837
833.400000000053,11.647724,26.208,0.7,0,790,568.785461376,4140.75815881728,174.227427820649,532.936394235837
833.600000000053,11.649208,26.712,0.7,0,790,568.796553996,4220.47043065032,174.226561306718,532.936394235837
